Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume,ReTX
1.54E+12,10/25/18 04:00,BTCUSD,6390.51,6419.07,6379.03,6388.46,2727.862817,-0.004315672
1.54E+12,10/24/18 04:00,BTCUSD,6413.41,6465.68,6358.82,6390.51,3634.076277,0.000320891
1.54E+12,10/23/18 04:00,BTCUSD,6392.27,6417.62,6350.1,6413.41,3563.055948,0.003583439
1.54E+12,10/22/18 04:00,BTCUSD,6408.7,6426.24,6371.09,6392.27,2982.270784,-0.003296218
1.54E+12,10/21/18 04:00,BTCUSD,6434.22,6449.97,6390.01,6408.7,534.4444129,0.002570292
1.54E+12,10/20/18 04:00,BTCUSD,6383.39,6386.34,6382,6382.04,2.7016444,-0.00415997
1.54E+12,10/19/18 04:00,BTCUSD,6383.39,6383.39,6383.39,6383.39,0,0.000211531
1.54E+12,10/18/18 04:00,BTCUSD,6459.26,6459.64,6350.92,6383.39,4597.20033,0
1.54E+12,10/17/18 04:00,BTCUSD,6444.08,6487.77,6406.98,6459.26,1998.462064,0.011885534
1.54E+12,10/16/18 04:00,BTCUSD,6423.27,6489.99,6390.1,6444.08,2978.589591,-0.002350114
1.54E+12,10/15/18 04:00,BTCUSD,6215.68,6769,6206,6423.27,8948.73051,-0.003229321
1.54E+12,10/14/18 04:00,BTCUSD,6225,6295.08,6149.88,6215.68,2189.900277,-0.03231843
1.54E+12,10/13/18 04:00,BTCUSD,6192.15,6245.97,6180.27,6185.11,258.8745648,-0.004918207
1.54E+12,10/12/18 04:00,BTCUSD,6192.15,6192.15,6192.15,6192.15,0,0.001138217
1.54E+12,10/11/18 04:00,BTCUSD,6226.22,6250,6102.05,6192.15,3275.287967,0
1.54E+12,10/10/18 04:00,BTCUSD,6539.16,6557.18,6026.09,6226.22,5005.494338,0.005502128
1.54E+12,10/9/18 04:00,BTCUSD,6606.13,6611.66,6521.7,6539.16,2148.300494,0.050261635
1.54E+12,10/8/18 04:00,BTCUSD,6557.02,6655,6538.14,6606.13,2084.521552,0.010241377
1.54E+12,10/7/18 04:00,BTCUSD,6560,6589.98,6499.01,6557.02,644.1750749,-0.007434004
1.54E+12,10/6/18 04:00,BTCUSD,6565.01,6585.07,6530.34,6560,307.2265415,0.000454475
1.54E+12,10/5/18 04:00,BTCUSD,6538.83,6638,6520,6565.01,1177.025835,0.00076372
1.54E+12,10/4/18 04:00,BTCUSD,6553.59,6590,6503.31,6538.83,1688.267681,-0.003987808
1.54E+12,10/3/18 04:00,BTCUSD,6422.48,6600,6396.39,6553.59,2391.844157,0.002257285
1.54E+12,10/2/18 04:00,BTCUSD,6572,6585.6,6400,6422.48,1756.216974,-0.020005829
1.54E+12,10/1/18 04:00,BTCUSD,6625.35,6629.96,6482.05,6572,2283.982099,0.023280726
1.54E+12,9/30/18 04:00,BTCUSD,6564.74,6644.01,6525,6625.35,924.634821,0.008117772
1.54E+12,9/29/18 04:00,BTCUSD,6588.75,6610,6457.1,6564.74,547.0642345,-0.009148196
1.54E+12,9/28/18 04:00,BTCUSD,6691.97,6691.97,6691.97,6691.97,0,0.019380813
1.54E+12,9/27/18 04:00,BTCUSD,6487.99,6732.99,6425.84,6691.97,2704.796986,0
1.54E+12,9/26/18 04:00,BTCUSD,6384.29,6536.33,6382.55,6487.99,2401.982956,-0.030481308
1.54E+12,9/25/18 04:00,BTCUSD,6454.61,6470.63,6329.17,6384.29,1877.951519,-0.015983379
1.54E+12,9/24/18 04:00,BTCUSD,6710.33,6710.33,6392.19,6454.61,2062.521305,0.011014537
1.54E+12,9/23/18 04:00,BTCUSD,6696.5,6764.72,6666.67,6710.33,399.203594,0.039618195
1.54E+12,9/22/18 04:00,BTCUSD,6734.23,6752.5,6630,6696.5,621.8142201,-0.002061001
1.54E+12,9/21/18 04:00,BTCUSD,6547.12,6818.23,6519.62,6734.23,3197.505257,0.005634287
1.54E+12,9/20/18 04:00,BTCUSD,6401.19,6573.67,6338.65,6547.12,2541.820005,-0.027784914
1.54E+12,9/19/18 04:00,BTCUSD,6354.78,6518.24,6107.74,6401.19,3745.575942,-0.02228919
1.54E+12,9/18/18 04:00,BTCUSD,6232.6,6384.29,6232.6,6354.78,2292.228685,-0.007250214
1.54E+12,9/17/18 04:00,BTCUSD,6511.22,6511.24,6209.01,6232.6,2860.825563,-0.019226472
1.54E+12,9/16/18 04:00,BTCUSD,6485.47,6529.99,6357.9,6511.22,488.5267328,0.044703655
1.54E+12,9/15/18 04:00,BTCUSD,6555,6555,6469,6493.08,42.90885427,-0.00278596
1.54E+12,9/14/18 04:00,BTCUSD,6555,6555,6555,6555,0,0.009536306
1.54E+12,9/13/18 04:00,BTCUSD,6384.05,6579.81,6361.26,6555,2329.673666,0
1.54E+12,9/12/18 04:00,BTCUSD,6255.37,6428.98,6200,6384.05,2234.91083,-0.026079329
1.54E+12,9/11/18 04:00,BTCUSD,6346.95,6350,6165.44,6255.37,2143.928064,-0.020156484
1.54E+12,9/10/18 04:00,BTCUSD,6300,6418.71,6226.31,6346.95,2168.058893,0.014640221
1.54E+12,9/9/18 04:00,BTCUSD,6177.75,6177.75,6177.75,6177.75,0,-0.026658474
1.54E+12,9/8/18 04:00,BTCUSD,6426.07,6460.68,6120,6177.75,2290.807402,0
1.54E+12,9/7/18 04:00,BTCUSD,6495.18,6529.99,6320.71,6426.07,2228.802193,0.040195864
1.54E+12,9/6/18 04:00,BTCUSD,6415.88,6529.99,6274,6495.18,3767.761325,0.010754629
1.54E+12,9/5/18 04:00,BTCUSD,7360,7372.68,6226,6415.88,7418.539756,-0.012209053
1.54E+12,9/4/18 04:00,BTCUSD,7256.15,7409.27,7215.02,7360,3630.708242,0.147153625
1.54E+12,9/3/18 04:00,BTCUSD,7250.45,7325,7170.7,7256.15,1498.955027,-0.014110054
1.54E+12,9/2/18 04:00,BTCUSD,7182.17,7330.99,7180.87,7250.45,1212.272765,-0.000785541
1.54E+12,9/1/18 04:00,BTCUSD,7054.18,7250,7027.57,7182.17,1039.150458,-0.009417347
1.54E+12,8/31/18 04:00,BTCUSD,6960.89,7088.22,6880,7054.18,2633.7688,-0.017820519
1.54E+12,8/30/18 04:00,BTCUSD,7024.17,7024.17,6795.7,6960.89,3309.24234,-0.013224783
1.54E+12,8/29/18 04:00,BTCUSD,7030.87,7119.5,6908.92,7024.17,2662.987641,0.009090792
1.54E+12,8/28/18 04:00,BTCUSD,6871.09,7125,6871.09,7030.87,4014.083932,0.000953849
1.54E+12,8/27/18 04:00,BTCUSD,6672.8,6944.99,6671.11,6871.09,4056.111541,-0.022725495
1.54E+12,8/26/18 04:00,BTCUSD,6614.01,6734.6,6571,6672.8,1002.453157,-0.028858594
1.54E+12,8/25/18 04:00,BTCUSD,6733.7,6770.92,6592.43,6614.01,1006.811342,-0.008810394
1.54E+12,8/24/18 04:00,BTCUSD,6490,6788.88,6450.01,6733.7,3432.603602,0.018096435
1.54E+12,8/23/18 04:00,BTCUSD,6401.23,6570.85,6360,6490,2918.3483,-0.036191099
1.53E+12,8/22/18 04:00,BTCUSD,6731.63,6761.31,6251,6401.23,4830.186892,-0.013677966
1.53E+12,8/21/18 04:00,BTCUSD,6310.92,6900,6286.05,6731.63,3611.909342,0.05161508
1.53E+12,8/20/18 04:00,BTCUSD,6488.53,6508.37,6232.21,6310.92,3050.308351,-0.062497493
1.53E+12,8/19/18 04:00,BTCUSD,6345.52,6552.23,6330.83,6488.53,1022.21593,0.028143282
1.53E+12,8/18/18 04:00,BTCUSD,6526.19,6541.54,6300,6345.52,1290.794439,-0.022040431
1.53E+12,8/17/18 04:00,BTCUSD,6420.52,6619.79,6412.98,6526.19,3436.173635,0.028472056
1.53E+12,8/16/18 04:00,BTCUSD,6283.4,6475,6240,6420.52,2735.887079,-0.016191683
1.53E+12,8/15/18 04:00,BTCUSD,6304.99,6623.09,6210.04,6283.4,4243.776227,-0.021356526
1.53E+12,8/14/18 04:00,BTCUSD,5988.18,6304.99,5964.48,6304.99,4328.610051,0.003436038
1.53E+12,8/13/18 04:00,BTCUSD,6346.43,6546.29,5886,5988.18,5659.535573,-0.050247502
1.53E+12,8/12/18 04:00,BTCUSD,6285.68,6487.2,6200.34,6346.43,1464.921341,0.059826191
1.53E+12,8/11/18 04:00,BTCUSD,6467.92,6467.92,6108.28,6115,51.9119883,-0.036466171
1.53E+12,8/10/18 04:00,BTCUSD,6467.92,6467.92,6467.92,6467.92,0,0.057713818
1.53E+12,8/9/18 04:00,BTCUSD,6320.19,6626.62,6195.01,6467.92,3013.754074,0
1.53E+12,8/8/18 04:00,BTCUSD,6588.97,6588.97,6104.82,6320.19,5458.900373,-0.022840419
1.53E+12,8/7/18 04:00,BTCUSD,6935.87,7148.53,6500,6588.97,2922.248612,0.042527203
1.53E+12,8/6/18 04:00,BTCUSD,7094.08,7115,6835,6935.87,1969.00319,0.052648593
1.53E+12,8/5/18 04:00,BTCUSD,7000,7184,6895.13,7094.08,686.3339201,0.022810404
1.53E+12,8/4/18 04:00,BTCUSD,7462.42,7474.85,6891,7000,1715.680838,-0.013261762
1.53E+12,8/3/18 04:00,BTCUSD,7645.43,7645.43,7645.43,7645.43,0,0.092204286
1.53E+12,8/2/18 04:00,BTCUSD,7645.43,7645.43,7645.43,7645.43,0,0
1.53E+12,8/1/18 04:00,BTCUSD,7532.57,7706.7,7431,7645.43,2061.999578,0
1.53E+12,7/31/18 04:00,BTCUSD,8110.25,8132.02,7501.01,7532.57,3546.163623,-0.01476176
1.53E+12,7/30/18 04:00,BTCUSD,8172.32,8197.05,7849.54,8110.25,2969.219114,0.076690957
1.53E+12,7/29/18 04:00,BTCUSD,8223.02,8274.97,8077.23,8172.32,752.0110507,0.007653278
1.53E+12,7/28/18 04:00,BTCUSD,7873.46,7873.46,7873.46,7873.46,0,-0.036569787
1.53E+12,7/27/18 04:00,BTCUSD,7873.46,7873.46,7873.46,7873.46,0,0
1.53E+12,7/26/18 04:00,BTCUSD,8220.93,8290,7843.05,7873.46,3851.784141,0
1.53E+12,7/25/18 04:00,BTCUSD,8350.37,8438.37,8039.99,8220.93,3564.821305,0.044131805
1.53E+12,7/24/18 04:00,BTCUSD,7746.56,8480,7746.56,8350.37,4754.926254,0.015745177
1.53E+12,7/23/18 04:00,BTCUSD,7618.85,7810,7614.78,7746.56,3206.417055,-0.072309371
1.53E+12,7/22/18 04:00,BTCUSD,7417.79,7667.53,7333.98,7618.85,995.169446,-0.016486027
1.53E+12,7/21/18 04:00,BTCUSD,7283.12,7483.61,7261.41,7417.79,514.7269886,-0.026389809
1.53E+12,7/20/18 04:00,BTCUSD,7452.63,7676.31,7214.96,7283.12,2851.906118,-0.018155003
1.53E+12,7/19/18 04:00,BTCUSD,7319.48,7557.28,7299,7452.63,4021.202903,0.023274366
1.53E+12,7/18/18 04:00,BTCUSD,7455,7584.03,7241.19,7319.48,3640.431803,-0.017866176
1.53E+12,7/17/18 04:00,BTCUSD,6739.98,7542.06,6657.66,7455,5584.344396,0.018514976
1.53E+12,7/16/18 04:00,BTCUSD,6355,6750.01,6343.57,6739.98,3052.475226,-0.095911469
1.53E+12,7/15/18 04:00,BTCUSD,6255.01,6382.7,6254.9,6355,744.3919909,-0.057118864
1.53E+12,7/14/18 04:00,BTCUSD,6245,6280,6203.79,6213.34,29.25257571,-0.022291109
1.53E+12,7/13/18 04:00,BTCUSD,6245,6245,6245,6245,0,0.005095488
1.53E+12,7/12/18 04:00,BTCUSD,6345.18,6345.18,6075,6245,3067.025015,0
1.53E+12,7/11/18 04:00,BTCUSD,6343.17,6400,6287.54,6345.18,3116.011222,0.016041633
1.53E+12,7/10/18 04:00,BTCUSD,6639.37,6654.23,6262.94,6343.17,5725.329853,-0.000316776
1.53E+12,7/9/18 04:00,BTCUSD,6708.02,6798.97,6620,6639.37,2815.466429,0.046695895
1.53E+12,7/8/18 04:00,BTCUSD,6722.39,6769.58,6669,6708.02,1788.571811,0.010339836
1.53E+12,7/7/18 04:00,BTCUSD,6595.36,6848.84,6510.17,6722.39,2880.995708,0.002142212
1.53E+12,7/6/18 04:00,BTCUSD,6525.51,6525.51,6525.51,6525.51,0,-0.029287203
1.53E+12,7/5/18 04:00,BTCUSD,6622.28,6686.74,6446.68,6525.51,5075.8014,0
1.53E+12,7/4/18 04:00,BTCUSD,6459.62,6794.53,6457.4,6622.28,4019.50087,0.014829492
1.53E+12,7/3/18 04:00,BTCUSD,6631.33,6669.47,6313.27,6459.62,5178.667731,-0.024562537
1.53E+12,7/2/18 04:00,BTCUSD,6333.03,6673.9,6267.68,6631.33,4632.624754,0.026582059
1.53E+12,7/1/18 04:00,BTCUSD,6350.48,6410,6254.23,6333.03,1988.802056,-0.044983435
1.53E+12,6/30/18 04:00,BTCUSD,6368.34,6448.85,6305.92,6350.48,1255.379533,0.002755395
1.53E+12,6/29/18 04:00,BTCUSD,5875,6600,5785.17,6368.34,4986.811573,0.002812386
1.53E+12,6/28/18 04:00,BTCUSD,6086.11,6128.99,5825.26,5875,2604.33468,-0.077467598
1.53E+12,6/27/18 04:00,BTCUSD,6036.86,6177.31,5987.01,6086.11,1524.375542,0.035933617
1.53E+12,6/26/18 04:00,BTCUSD,6240.61,6275,6000,6036.86,2693.464274,-0.008092197
1.53E+12,6/25/18 04:00,BTCUSD,6133.12,6349.46,6075.19,6240.61,2900.058127,0.03375099
1.53E+12,6/24/18 04:00,BTCUSD,6086.03,6254.16,5768.4,6133.12,2937.740994,-0.017224278
1.53E+12,6/23/18 04:00,BTCUSD,6114.4,6259.09,6031.03,6086.03,1218.864619,-0.007677984
1.53E+12,6/22/18 04:00,BTCUSD,6669.99,6674.38,5940.05,6114.4,5342.7514,0.004661495
1.53E+12,6/21/18 04:00,BTCUSD,6770,6770,6770,6770,0,0.107222295
1.53E+12,6/20/18 04:00,BTCUSD,6617.19,6815.21,6580.41,6770,1466.54248,0
1.53E+12,6/19/18 04:00,BTCUSD,6689.17,6831,6550.59,6617.19,2251.205111,-0.02257164
1.53E+12,6/18/18 04:00,BTCUSD,6415.25,6800,6380.41,6689.17,2249.096263,0.010877729
1.53E+12,6/17/18 04:00,BTCUSD,6531.4,6574.34,6390,6415.25,873.5941824,-0.040949774
1.53E+12,6/16/18 04:00,BTCUSD,6413.16,6550,6333.98,6531.4,1374.988326,0.018105296
1.53E+12,6/15/18 04:00,BTCUSD,6614.62,6664.53,6365.52,6413.16,2973.904031,-0.018103316
1.53E+12,6/14/18 04:00,BTCUSD,6495.14,6711.42,6314.94,6614.62,4246.35087,0.031413531
1.53E+12,6/13/18 04:00,BTCUSD,6555,6619.84,6122.94,6495.14,7469.138001,-0.018063018
1.53E+12,6/12/18 04:00,BTCUSD,6827.89,6866.25,6444.03,6555,4594.686298,0.009216122
1.53E+12,6/11/18 04:00,BTCUSD,6777.12,6913.59,6646.19,6827.89,4434.74263,0.041630816
1.53E+12,6/10/18 04:00,BTCUSD,7273,7321.68,6630.5,6777.12,6358.099323,-0.007435679
1.53E+12,6/9/18 04:00,BTCUSD,7664.5,7674.03,7268.44,7273,1477.969463,0.073169724
1.53E+12,6/8/18 04:00,BTCUSD,7642,7684.22,7539.97,7664.5,1280.188027,0.053829231
1.53E+12,6/7/18 04:00,BTCUSD,7730.06,7730.06,7634.27,7642,1282.08494,-0.002935612
1.53E+12,6/6/18 04:00,BTCUSD,7618.69,7745,7480.79,7730.06,1864.143117,0.011523161
1.53E+12,6/5/18 04:00,BTCUSD,7420.33,7677.03,7341.73,7618.69,1668.31575,-0.014407391
1.53E+12,6/4/18 04:00,BTCUSD,7705.23,7705.23,7392,7420.33,2136.018855,-0.026035972
1.53E+12,6/3/18 04:00,BTCUSD,7647.08,7790.91,7630.79,7705.23,1350.245065,0.038394519
1.53E+12,6/2/18 04:00,BTCUSD,7497.34,7698.92,7455.5,7647.08,1716.615367,-0.007546822
1.53E+12,6/1/18 04:00,BTCUSD,7498.45,7616.63,7356.08,7497.34,2549.557849,-0.01958133
1.53E+12,5/31/18 04:00,BTCUSD,7372.14,7616.63,7367.44,7498.45,2574.024649,0.000148053
1.53E+12,5/30/18 04:00,BTCUSD,7494.19,7546.29,7268.76,7372.14,2473.141945,-0.016844815
1.53E+12,5/29/18 04:00,BTCUSD,7117.01,7567.72,7059.84,7494.19,3919.513371,0.016555573
1.53E+12,5/28/18 04:00,BTCUSD,7387,7390.41,7055.94,7117.01,2249.08868,-0.050329655
1.53E+12,5/27/18 04:00,BTCUSD,7299.5,7445.89,7230.78,7387,1018.381511,0.037935875
1.53E+12,5/26/18 04:00,BTCUSD,7449.1,7647.46,7208.1,7299.5,1870.426997,-0.011845133
1.53E+12,5/25/18 04:00,BTCUSD,7601.19,7655.52,7322.29,7449.1,4285.064613,0.020494554
1.53E+12,5/24/18 04:00,BTCUSD,7619,7746.18,7268.99,7601.19,4961.824932,0.020417232
1.53E+12,5/23/18 04:00,BTCUSD,7955.56,7955.56,7438.43,7619,6301.191241,0.002343054
1.53E+12,5/22/18 04:00,BTCUSD,8329.95,8355.01,7870,7955.56,3449.953064,0.044173776
1.53E+12,5/21/18 04:00,BTCUSD,8491,8588,8260.09,8329.95,2315.383401,0.047060169
1.53E+12,5/20/18 04:00,BTCUSD,8250.03,8600,8232.34,8491,1142.354857,0.01933385
1.53E+12,5/19/18 04:00,BTCUSD,8247.85,8392,8152.49,8250.03,1428.578626,-0.028379461
1.53E+12,5/18/18 04:00,BTCUSD,8003.75,8279,7955,8247.85,2879.329108,-0.000264241
1.53E+12,5/17/18 04:00,BTCUSD,8362.55,8387.12,7919.2,8003.75,4401.351822,-0.029595592
1.53E+12,5/16/18 04:00,BTCUSD,8165.85,8487.15,8127,8362.55,6577.136503,0.044828986
1.53E+12,5/15/18 04:00,BTCUSD,8720.41,8846.13,8110,8165.85,6232.139552,-0.023521534
1.53E+12,5/14/18 04:00,BTCUSD,8403.82,8899.62,8283.55,8720.41,4936.182384,0.067912097
1.53E+12,5/13/18 04:00,BTCUSD,8444.63,8755,8340.1,8403.82,1862.34922,-0.036304486
1.53E+12,5/12/18 04:00,BTCUSD,8418.44,8647.84,8221,8444.63,2991.730263,0.004856125
1.53E+12,5/11/18 04:00,BTCUSD,8936.18,9022.05,8350.18,8418.44,4027.954993,-0.003101379
1.53E+12,5/10/18 04:00,BTCUSD,9329.6,9387.98,8870.9,8936.18,3620.151343,0.061500706
1.53E+12,5/9/18 04:00,BTCUSD,9045.68,9360.01,8953.26,9329.6,3549.081614,0.044025523
1.53E+12,5/8/18 04:00,BTCUSD,9430.2,9430.2,9001.25,9045.68,2975.934633,-0.030432173
1.53E+12,5/7/18 04:00,BTCUSD,9325,9450,9175,9430.2,2872.122886,0.042508689
1.53E+12,5/6/18 04:00,BTCUSD,9827.57,9849.2,9230,9325,2176.591685,-0.011155649
1.53E+12,5/5/18 04:00,BTCUSD,9813.56,9940,9668.67,9827.57,1566.594301,0.053894906
1.53E+12,5/4/18 04:00,BTCUSD,9590.94,9850,9552,9813.56,3350.028191,-0.001425581
1.53E+12,5/3/18 04:00,BTCUSD,9254.85,9786.01,9163.25,9590.94,5227.268393,-0.022684938
1.53E+12,5/2/18 04:00,BTCUSD,9031.57,9273.23,9025.25,9254.85,2877.368412,-0.035042446
1.53E+12,5/1/18 04:00,BTCUSD,8953.48,9099.99,8816.08,9031.57,2555.623772,-0.024125729
1.53E+12,4/30/18 04:00,BTCUSD,9266.31,9345.99,8854.91,8953.48,3553.498559,-0.008646337
1.52E+12,4/29/18 04:00,BTCUSD,9447.92,9480,9176.76,9266.31,1479.193212,0.034939487
1.52E+12,4/28/18 04:00,BTCUSD,9150.01,9522.12,9065.14,9447.92,3038.267519,0.019598956
1.52E+12,4/27/18 04:00,BTCUSD,9149.99,9368,8880.01,9150.01,3207.285467,-0.031531808
1.52E+12,4/26/18 04:00,BTCUSD,8815,9315.24,8666.49,9149.99,3388.204983,-2.19E-06
1.52E+12,4/25/18 04:00,BTCUSD,9393.57,9519.85,8660,8815,6999.271238,-0.036610969
1.52E+12,4/24/18 04:00,BTCUSD,9199.95,9762.75,9199.95,9393.57,6119.999804,0.065634714
1.52E+12,4/23/18 04:00,BTCUSD,8871,9214,8805.95,9199.95,3104.747949,-0.020611972
1.52E+12,4/22/18 04:00,BTCUSD,8821.39,9017,8755,8871,1360.684771,-0.035755629
1.52E+12,4/21/18 04:00,BTCUSD,8868.98,9038,8602.08,8821.39,3352.252366,-0.00559238
1.52E+12,4/20/18 04:00,BTCUSD,8337.84,8932.16,8215,8868.98,4448.634991,0.005394841
1.52E+12,4/19/18 04:00,BTCUSD,8192.27,8398.9,8096,8337.84,3320.99151,-0.059887383
1.52E+12,4/18/18 04:00,BTCUSD,7935,8265,7880,8192.27,3532.920344,-0.017458958
1.52E+12,4/17/18 04:00,BTCUSD,8026.21,8165.07,7820.01,7935,2853.976516,-0.031403994
1.52E+12,4/16/18 04:00,BTCUSD,8160.27,8160.76,7900,8026.21,3565.600135,0.011494644
1.52E+12,4/15/18 04:00,BTCUSD,8087.52,8415,8053.76,8160.27,3610.158467,0.016702778
1.52E+12,4/14/18 04:00,BTCUSD,8043.79,8175.86,7873.5,8087.52,1976.876432,-0.008915146
1.52E+12,4/13/18 04:00,BTCUSD,7812.7,8223.58,7749.28,8043.79,7322.959819,-0.005407096
1.52E+12,4/12/18 04:00,BTCUSD,6943.83,8076.83,6766.18,7812.7,11326.79476,-0.028728995
1.52E+12,4/11/18 04:00,BTCUSD,6820.83,6966.84,6801.68,6943.83,3419.991613,-0.111212513
1.52E+12,4/10/18 04:00,BTCUSD,6793.44,6876.33,6651.12,6820.83,2587.308709,-0.017713567
1.52E+12,4/9/18 04:00,BTCUSD,7128.1,7176.99,6612.35,6793.44,4443.536531,-0.00401564
1.52E+12,4/8/18 04:00,BTCUSD,6968.14,7166.82,6900,7128.1,2988.228271,0.049262229
1.52E+12,4/7/18 04:00,BTCUSD,6592.94,7069.18,6592.94,6968.14,2554.293113,-0.022440763
1.52E+12,4/6/18 04:00,BTCUSD,6769.44,6848,6512.79,6592.94,5119.83349,-0.053845072
1.52E+12,4/5/18 04:00,BTCUSD,6775.71,6923.01,6626.26,6769.44,6291.486998,0.026771061
1.52E+12,4/4/18 04:00,BTCUSD,7296.06,7387.95,6574.3,6775.71,7207.210583,0.000926221
1.52E+12,4/3/18 04:00,BTCUSD,7187.64,7500,7187.64,7296.06,7513.837799,0.07679638
1.52E+12,4/2/18 04:00,BTCUSD,6988.89,7189.27,6851.5,7187.64,5041.399819,-0.014860075
1.52E+12,4/1/18 04:00,BTCUSD,6922.75,7033.53,6442.49,6988.89,7126.702736,-0.027651635
1.52E+12,3/31/18 04:00,BTCUSD,6969.5,7242.47,6788.51,6922.75,4120.763169,-0.009463592
1.52E+12,3/30/18 04:00,BTCUSD,6863.66,7271.9,6600,6969.5,8427.84529,0.006753097
1.52E+12,3/29/18 04:00,BTCUSD,7871.8,7872.84,6672.72,6863.66,14780.51001,-0.015186168
1.52E+12,3/28/18 04:00,BTCUSD,7871,8095,7813.38,7871.8,5081.279396,0.146880819
1.52E+12,3/27/18 04:00,BTCUSD,7860.36,8141.72,7749.53,7871,6316.395339,-0.000101629
1.52E+12,3/26/18 04:00,BTCUSD,8431.94,8489.99,7818.1,7860.36,7735.917621,-0.001351798
1.52E+12,3/25/18 04:00,BTCUSD,8557.8,8687.3,8340.65,8431.94,3611.580786,0.072716771
1.52E+12,3/24/18 04:00,BTCUSD,8910,9000,8450,8557.8,3556.118093,0.014926577
1.52E+12,3/23/18 04:00,BTCUSD,8415.89,8990,8288.01,8910,4856.669227,0.041155437
1.52E+12,3/22/18 04:00,BTCUSD,9033.87,9065.71,8337.74,8415.89,7160.949234,-0.055455668
1.52E+12,3/21/18 04:00,BTCUSD,9038.4,9180,8755,9033.87,6105.66905,0.073430142
1.52E+12,3/20/18 04:00,BTCUSD,8603,9060,8327.35,9038.4,7370.111443,0.000501446
1.52E+12,3/19/18 04:00,BTCUSD,8174.2,8744.68,8120,8603,8074.744024,-0.048172243
1.52E+12,3/18/18 04:00,BTCUSD,7676.9,8439.99,7319,8174.2,10289.21317,-0.049843078
1.52E+12,3/17/18 04:00,BTCUSD,8220.82,8350,7551,7676.9,4815.103205,-0.060837758
1.52E+12,3/16/18 04:00,BTCUSD,8042.9,8607.11,8037.5,8220.82,5750.819116,0.070851516
1.52E+12,3/15/18 04:00,BTCUSD,7889.99,8416.92,7675.35,8042.9,9378.651754,-0.02164261
1.52E+12,3/14/18 04:00,BTCUSD,9259.03,9259.03,7749,7889.99,11379.0243,-0.019011799
1.52E+12,3/13/18 04:00,BTCUSD,9061.57,9500,8850,9259.03,5461.629762,0.173516063
1.52E+12,3/12/18 04:00,BTCUSD,9439.6,9898,8760,9061.57,8050.194926,-0.021326208
1.52E+12,3/11/18 04:00,BTCUSD,8648.35,9772.42,8578.1,9439.6,4806.480005,0.041717936
1.52E+12,3/10/18 04:00,BTCUSD,9249.99,9515.21,8544.95,8648.35,3603.880228,-0.083822408
1.52E+12,3/9/18 04:00,BTCUSD,8986.47,9430,8370,9249.99,10690.07678,0.069567027
1.52E+12,3/8/18 04:00,BTCUSD,9562.28,10100,8872.91,8986.47,8997.693869,-0.028488679
1.52E+12,3/7/18 04:00,BTCUSD,10735.22,10815.41,9375,9562.28,11595.31264,0.064075215
1.52E+12,3/6/18 04:00,BTCUSD,11249.88,11328.73,10563.93,10735.22,4754.105944,0.122663214
1.52E+12,3/5/18 04:00,BTCUSD,11551.01,11650.01,11175,11249.88,3538.137509,0.047941262
1.52E+12,3/4/18 04:00,BTCUSD,11158.51,11575.98,11060.01,11551.01,1882.05909,0.026767397
1.52E+12,3/3/18 04:00,BTCUSD,11283.37,11484.98,11109,11158.51,1638.812394,-0.033979713
1.52E+12,3/2/18 04:00,BTCUSD,11102.3,11365,10779.44,11283.37,3574.416943,0.011189666
1.52E+12,3/1/18 04:00,BTCUSD,10354,11200,10336.01,11102.3,5234.328606,-0.016047511
1.52E+12,2/28/18 04:00,BTCUSD,10908.9,11050,10200,10354,5624.55586,-0.067400449
1.52E+12,2/27/18 04:00,BTCUSD,10271.72,10950,10215.78,10908.9,6093.627158,0.053592814
1.52E+12,2/26/18 04:00,BTCUSD,9622.46,10433.88,9399,10271.72,5708.565499,-0.058409189
1.52E+12,2/25/18 04:00,BTCUSD,9582.74,9870,9290,9622.46,3193.186603,-0.063208499
1.52E+12,2/24/18 04:00,BTCUSD,10410.1,10534.77,9388.97,9582.74,5291.33531,-0.004127843
1.52E+12,2/23/18 04:00,BTCUSD,9815.34,10480,9684.44,10410.1,5523.366911,0.086338563
1.52E+12,2/22/18 04:00,BTCUSD,10744.57,10939.9,9595,9815.34,10538.464,-0.057132977
1.52E+12,2/21/18 04:00,BTCUSD,10902,11186,10248,10744.57,10405.56139,0.094671198
1.52E+12,2/20/18 04:00,BTCUSD,11425.07,11750,10849.99,10902,8642.947935,0.014652052
1.52E+12,2/19/18 04:00,BTCUSD,10537.81,11507,10403.55,11425.07,4136.948622,0.04797927
1.52E+12,2/18/18 04:00,BTCUSD,10851.24,10990.01,10150,10537.81,5947.320064,-0.077659043
1.52E+12,2/17/18 04:00,BTCUSD,10500,11270,10480,10851.24,4924.290737,0.029743372
1.52E+12,2/16/18 04:00,BTCUSD,10106,10500,9710,10500,5377.571883,-0.032368651
1.52E+12,2/15/18 04:00,BTCUSD,9666.64,10307.6,9502.75,10106,8987.901139,-0.03752381
1.52E+12,2/14/18 04:00,BTCUSD,8704.92,9749.99,8702.88,9666.64,9139.581131,-0.043475163
1.52E+12,2/13/18 04:00,BTCUSD,8764.99,8774.99,8379,8704.92,5105.793031,-0.09948855
1.52E+12,2/12/18 04:00,BTCUSD,8484.8,8985,8349.99,8764.99,5087.61321,0.006900695
